timestamp,read_ratio,insert_ratio,update_ratio,scan_ratio,delete_ratio,key_path,index_type,throughput,table_size,memory_consumption,thread_num,r_min,r_p50,r_p90,r_p99,r_p999,r_p9999,r_max,r_avg,w_min,w_p50,w_p90,w_p99,w_p999,w_p9999,w_max,w_avg,seed,scan_num,r_var,w_var,latency_sample,data_shift,pgm,error_bound,file_table_size
20260911112204,0.3,0.4,0.2,0,0.1,./datasets/libio,lipp,4375491,65000000,0,1,0,48,128,512,992,7344,61824,78.9403,0,112,416,1040,3296,7760,42832,169.322,72,100,55334,97663.9,1,0,0,64,200000000
20260911112218,0.3,0.4,0.2,0,0.1,./datasets/libio,lipp,3613945,80000000,0,1,0,48,128,768,1200,7312,15168,87.2539,0,128,496,2400,4896,8144,83472,228.281,72,100,35135.9,203604,1,0,0,64,200000000
20260911112234,0.3,0.4,0.2,0,0.1,./datasets/libio,lipp,3263964,95000000,0,1,0,32,128,864,1312,7744,45424,90.2756,0,128,528,2416,4912,7760,65296,251.1,72,100,60449.6,186348,1,0,0,64,200000000
20260911112251,0.3,0.4,0.2,0,0.1,./datasets/libio,lipp,2996945,110000000,0,1,0,32,128,928,1360,8512,13472,93.4731,0,144,560,2416,5120,8624,73984,270.511,72,100,54613.4,198967,1,0,0,64,200000000
20260911112309,0.3,0.4,0.2,0,0.1,./datasets/libio,lipp,2843552,125000000,0,1,0,16,128,1024,1440,7584,78656,97.9925,0,144,576,2416,5088,8432,59296,280.26,72,100,101931,193961,1,0,0,64,200000000
20260911112328,0.3,0.4,0.2,0,0.1,./datasets/libio,lipp,2698424,140000000,0,1,0,16,144,1072,1472,7568,14272,105.672,0,160,608,2416,5120,8688,1.73322e+06,300.482,72,100,72511.2,8.74344e+06,1,0,0,64,200000000
20260911112348,0.3,0.4,0.2,0,0.1,./datasets/libio,lipp,2570964,155000000,0,1,0,16,416,1120,1504,8736,27712,116.668,0,192,640,2416,5312,8800,64816,310.14,72,100,103528,234996,1,0,0,64,200000000
20260911112825,0.3,0.4,0.2,0,0.1,./datasets/libio,dili,2956273,65000000,0,1,0,256,496,768,1056,7648,27584,224.573,16,368,608,976,3168,8016,50144,363.079,72,100,73568,104072,1,0,0,64,200000000
20260911112844,0.3,0.4,0.2,0,0.1,./datasets/libio,dili,2683664,80000000,0,1,0,336,544,848,1184,7392,23744,281.619,16,400,672,1312,4016,8688,17408,433.149,72,100,72052.3,115915,1,0,0,64,200000000
20260911112904,0.3,0.4,0.2,0,0.1,./datasets/libio,dili,2504635,95000000,0,1,0,352,576,896,1248,8032,40016,326.464,16,416,720,1664,3984,7952,46608,485.394,72,100,86959,123356,1,0,0,64,200000000
20260911112926,0.3,0.4,0.2,0,0.1,./datasets/libio,dili,2340081,110000000,0,1,0,368,592,944,1344,8048,27376,347.286,16,448,752,1840,4224,7824,70256,522.67,72,100,78247,139626,1,0,0,64,200000000
20260911112949,0.3,0.4,0.2,0,0.1,./datasets/libio,dili,2198170,125000000,0,1,0,368,624,1008,1440,7744,16208,359.948,16,480,800,1952,4336,8512,84208,553.577,72,100,78601.7,150067,1,0,0,64,200000000
20260911113013,0.3,0.4,0.2,0,0.1,./datasets/libio,dili,2090763,140000000,0,1,0,368,640,1056,1456,7664,29104,359.49,16,512,832,2112,4592,8176,62896,578.875,72,100,86918.5,148465,1,0,0,64,200000000
20260911113039,0.3,0.4,0.2,0,0.1,./datasets/libio,dili,1991530,155000000,0,1,0,368,672,1088,1552,8064,24768,353.369,16,544,864,2240,4592,8368,61760,602.924,72,100,96667,163642,1,0,0,64,200000000
