timestamp,read_ratio,insert_ratio,update_ratio,scan_ratio,delete_ratio,key_path,index_type,throughput,table_size,memory_consumption,thread_num,r_min,r_p50,r_p90,r_p99,r_p999,r_p9999,r_max,r_avg,w_min,w_p50,w_p90,w_p99,w_p999,w_p9999,w_max,w_avg,seed,scan_num,r_var,w_var,latency_sample,data_shift,pgm,error_bound,file_table_size
20260911073101,0.4,0.4,0.2,0,0,./datasets/libio,lipp,4169496,70000000,5546952340,1,0,48,128,512,992,8128,36848,81.2126,0,128,336,1552,4576,8624,64880,175.212,1866,100,42947.7,134192,1,0,0,64,200000000
20260911073119,0.4,0.4,0.2,0,0,./datasets/libio,lipp,3560942,90000000,7405850478,1,0,48,128,752,1200,8064,24368,87.629,0,128,448,2448,4928,8304,367440,228.623,1866,100,41136.4,644458,1,0,0,64,200000000
20260911073140,0.4,0.4,0.2,0,0,./datasets/libio,lipp,3179296,110000000,9369277458,1,0,32,128,848,1280,8736,43648,89.1191,0,144,496,2464,5072,8576,176512,250.77,1866,100,62541.8,307012,1,0,0,64,200000000
20260911073204,0.4,0.4,0.2,0,0,./datasets/libio,lipp,2909407,130000000,11358532622,1,0,32,128,896,1376,8624,1.31266e+07,157.945,0,144,544,2464,5296,8832,121360,272.209,1866,100,8.52181e+08,282843,1,0,0,64,200000000
20260911073230,0.4,0.4,0.2,0,0,./datasets/libio,lipp,2742682,150000000,13318076922,1,0,16,128,976,1408,8544,27952,95.4318,0,160,592,2480,5328,8640,55456,289.448,1866,100,67257.7,224318,1,0,0,64,200000000
20260911073259,0.4,0.4,0.2,0,0,./datasets/libio,lipp,2609546,170000000,15209975580,1,0,16,144,992,1440,8864,34160,99.5153,0,192,608,2560,5456,8896,165024,306.716,1866,100,83068.6,322228,1,0,0,64,200000000
20260911073331,0.4,0.4,0.2,0,0,./datasets/libio,lipp,2495168,190000000,17014372236,1,0,16,352,1056,1504,8768,35296,107.701,0,208,640,2640,5616,9360,71808,321.988,1866,100,104043,259396,1,0,0,64,200000000
20260911073453,0.4,0.4,0.2,0,0,./datasets/libio,artunsync,2492008,70000000,3633108640,1,16,384,544,832,1136,7808,32976,305.97,16,64,416,2512,5648,9600,117520,248.596,1866,100,85306.3,264162,1,0,0,64,200000000
20260911073517,0.4,0.4,0.2,0,0,./datasets/libio,artunsync,2212173,90000000,6076541084,1,16,480,672,928,1216,7968,18016,505.439,16,352,576,3328,6976,9888,66896,442.897,1866,100,45103.2,342594,1,0,0,64,200000000
20260911073539,0.4,0.4,0.2,0,0,./datasets/libio,artunsync,2485634,110000000,7265125056,1,16,448,640,912,1216,8288,21936,426.894,16,320,496,2608,6112,9280,206944,343.889,1866,100,68450.9,339479,1,0,0,64,200000000
20260911073600,0.4,0.4,0.2,0,0,./datasets/libio,artunsync,2741004,130000000,7876822288,1,16,352,592,864,1136,7680,16752,302.423,16,208,432,1616,4336,8288,41280,234.278,1866,100,76183.2,143471,1,0,0,64,200000000
20260911073620,0.4,0.4,0.2,0,0,./datasets/libio,artunsync,2841784,150000000,8303217612,1,16,48,528,816,1104,7216,11136,229.732,16,64,368,1312,4224,8304,1.42366e+07,231.316,1866,100,68126.2,6.68203e+08,1,0,0,64,200000000
20260911073640,0.4,0.4,0.2,0,0,./datasets/libio,artunsync,2873796,170000000,8635231996,1,16,32,496,784,1104,6944,16944,186.503,16,48,336,1168,4016,7360,172272,156.601,1866,100,66807.1,195400,1,0,0,64,200000000
20260911073700,0.4,0.4,0.2,0,0,./datasets/libio,artunsync,2875550,190000000,8911441792,1,16,32,480,768,1056,7296,1.26358e+07,221.429,16,48,320,1120,3888,7952,41376,138.179,1866,100,7.89281e+08,98329.2,1,0,0,64,200000000
20260911073822,0.4,0.4,0.2,0,0,./datasets/libio,dili,2965177,70000000,1938174312,1,0,272,480,768,1040,7664,62208,225.657,16,368,608,1168,3312,7840,37920,350.522,1866,100,85359.1,120566,1,0,0,64,200000000
20260911073842,0.4,0.4,0.2,0,0,./datasets/libio,dili,2698549,90000000,3114079512,1,0,352,544,832,1152,7408,25264,291.985,16,384,672,1808,3856,8560,31920,419.496,1866,100,71346,142350,1,0,0,64,200000000
20260911073904,0.4,0.4,0.2,0,0,./datasets/libio,dili,2443658,110000000,4229657192,1,0,352,592,912,1344,7744,35008,338.624,16,416,736,2048,4512,8784,38720,485.304,1866,100,83139.6,154357,1,0,0,64,200000000
20260911073927,0.4,0.4,0.2,0,0,./datasets/libio,dili,2276124,130000000,5260746312,1,0,368,608,944,1360,7312,46864,350.406,16,448,768,2560,4880,8528,65792,530.882,1866,100,82294.1,192848,1,0,0,64,200000000
20260911073952,0.4,0.4,0.2,0,0,./datasets/libio,dili,2133568,150000000,6246048632,1,0,368,624,1008,1456,7744,16880,355.218,16,512,832,2688,4960,8896,1.38664e+07,620.043,1866,100,84292.1,6.34002e+08,1,0,0,64,200000000
20260911074019,0.4,0.4,0.2,0,0,./datasets/libio,dili,1998557,170000000,7196260952,1,0,368,656,1072,1568,8256,55936,353.149,16,560,880,2736,4896,8640,65248,612.984,1866,100,117187,229542,1,0,0,64,200000000
20260911074047,0.4,0.4,0.2,0,0,./datasets/libio,dili,1916818,190000000,8105159592,1,0,368,672,1104,1568,8336,45712,339.682,16,576,912,2768,5120,8928,579552,641.962,1866,100,119939,1.38746e+06,1,0,0,64,200000000
