timestamp,read_ratio,insert_ratio,update_ratio,scan_ratio,delete_ratio,key_path,index_type,throughput,table_size,memory_consumption,thread_num,r_min,r_p50,r_p90,r_p99,r_p999,r_p9999,r_max,r_avg,w_min,w_p50,w_p90,w_p99,w_p999,w_p9999,w_max,w_avg,seed,scan_num,r_var,w_var,latency_sample,data_shift,pgm,error_bound,file_table_size
20260921110313,0.5,0.5,0,0,0,./datasets/libio,alex,2801990,125000000,3081858072,1,0,224,464,752,1056,7312,51760,257.527,80,384,672,1216,22096,190304,1.01e+06,546.368,1866,100,59426.3,2.00997e+07,1,0,0,64,200000000
20260921110329,0.5,0.5,0,0,0,./datasets/libio,alex,3136374,150000000,3152727480,1,0,224,464,768,1072,6976,17888,249.732,64,400,688,1264,2112,31952,323216,475.578,1866,100,39537.2,1.4536e+06,1,0,0,64,200000000
20260921110348,0.5,0.5,0,0,0,./datasets/libio,alex,2640861,175000000,4107684440,1,0,240,496,800,1120,7616,31296,247.036,64,416,688,1296,19216,251232,1.88546e+06,583.018,1866,100,59260.3,5.31633e+07,1,0,0,64,200000000
20260921110407,0.5,0.5,0,0,0,./datasets/libio,alex,2691641,200000000,4247543008,1,0,272,528,864,1248,8320,296064,281.61,48,432,784,1536,7856,51008,227776,535.115,1866,100,449153,1.59383e+06,1,0,0,64,200000000
20260921110527,0.5,0.5,0,0,0,./datasets/libio,lipp,4985430,125000000,9088549734,1,0,32,128,416,736,7392,28832,68.9666,0,112,336,1088,2192,7040,14000,169.742,1866,100,29112.2,67249.7,1,0,0,64,200000000
20260921110544,0.5,0.5,0,0,0,./datasets/libio,lipp,4028898,150000000,11274446594,1,0,32,128,448,768,7360,14880,75.9565,0,128,400,2480,4624,7152,65552,244.875,1866,100,23557.9,212377,1,0,0,64,200000000
20260921110604,0.5,0.5,0,0,0,./datasets/libio,lipp,3646558,175000000,13686048976,1,0,48,128,464,848,8416,28336,80.4549,0,192,464,2496,5344,9440,67472,277.563,1866,100,42681.1,254884,1,0,0,64,200000000
20260921110627,0.5,0.5,0,0,0,./datasets/libio,lipp,3395481,200000000,16271746842,1,0,32,128,480,864,7408,23232,78.283,0,208,496,2576,5344,8544,72336,302.348,1866,100,31980.8,317249,1,0,0,64,200000000
20260921110755,0.5,0.5,0,0,0,./datasets/libio,dili,3328787,125000000,2454003192,1,0,16,496,784,1088,7168,16496,194.008,16,48,480,976,3344,8032,2.74201e+07,345.034,1866,100,68785.8,2.97968e+09,1,0,0,64,200000000
20260921110811,0.5,0.5,0,0,0,./datasets/libio,dili,3235467,150000000,3278225192,1,0,288,544,848,1168,7440,46864,243.11,16,352,560,1312,3504,7392,261136,301.061,1866,100,91425.6,393275,1,0,0,64,200000000
20260921110828,0.5,0.5,0,0,0,./datasets/libio,dili,3056118,175000000,4207727992,1,0,336,560,880,1216,7456,330400,279.306,16,368,592,1664,4048,7760,39712,350.686,1866,100,520167,132361,1,0,0,64,200000000
20260921110846,0.5,0.5,0,0,0,./datasets/libio,dili,2916795,200000000,5235410072,1,0,368,592,912,1328,7264,15920,316.41,16,384,640,1792,3920,8048,188352,390.349,1866,100,80185.1,329419,1,0,0,64,200000000
20260921111013,0.5,0.5,0,0,0,./datasets/libio,artunsync,2721294,125000000,7747864456,1,16,32,432,720,1136,8240,29408,145.942,32,64,352,2576,6720,9184,71696,190.471,1866,100,83787.6,253835,1,0,0,64,200000000
20260921111032,0.5,0.5,0,0,0,./datasets/libio,artunsync,2865840,150000000,8303217612,1,16,32,336,656,960,7376,74448,99.1771,32,48,320,1648,4240,8464,71616,139.538,1866,100,93296.3,179900,1,0,0,64,200000000
20260921111052,0.5,0.5,0,0,0,./datasets/libio,artunsync,2898128,175000000,8708429464,1,16,32,272,624,928,6544,35776,77.3242,32,48,272,1456,4048,7312,60928,118.426,1866,100,38328.4,117804,1,0,0,64,200000000
20260921111111,0.5,0.5,0,0,0,./datasets/libio,artunsync,2885446,200000000,9036149728,1,16,32,48,608,928,6944,33264,65.5539,32,48,80,1232,4000,7392,18496,106.246,1866,100,35026.5,93393.4,1,0,0,64,200000000
20260921111247,0.5,0.5,0,0,0,./datasets/libio,btree,1348851,125000000,0,1,128,640,864,1120,1424,8864,48352,676.452,176,752,1008,3248,6480,10480,116368,830.248,1866,100,72815.7,346342,1,0,0,64,200000000
20260921111324,0.5,0.5,0,0,0,./datasets/libio,btree,1373111,150000000,0,1,160,656,880,1152,1472,8896,1.40189e+07,746.93,192,752,992,1296,6112,9760,29920,790.118,1866,100,7.79365e+08,119645,1,0,0,64,200000000
20260921111403,0.5,0.5,0,0,0,./datasets/libio,btree,1308382,175000000,0,1,160,672,912,1168,1488,8864,31584,710.649,208,784,1056,1472,5904,10096,73552,841.36,1866,100,59090.3,174242,1,0,0,64,200000000
20260921111443,0.5,0.5,0,0,0,./datasets/libio,btree,1246351,200000000,0,1,144,720,960,1216,1536,8688,58224,746.57,240,832,1088,1584,6176,9568,318992,884.492,1866,100,66681.7,910872,1,0,0,64,200000000
