timestamp,read_ratio,insert_ratio,update_ratio,scan_ratio,delete_ratio,key_path,index_type,throughput,table_size,memory_consumption,thread_num,r_min,r_p50,r_p90,r_p99,r_p999,r_p9999,r_max,r_avg,w_min,w_p50,w_p90,w_p99,w_p999,w_p9999,w_max,w_avg,seed,scan_num,r_var,w_var,latency_sample,data_shift,pgm,error_bound,file_table_size
20260920223342,0.5,0.5,0,0,0,./datasets/covid,alexol,38719390,75000000,1545730768,24,16,352,544,896,1568,11760,1.57092e+07,533.166,96,512,768,1360,4704,426480,1.10522e+07,805.462,5,100,1.79214e+09,1.13849e+09,1,0,0,64,200000000
20260920223343,0.5,0.5,0,0,0,./datasets/covid,alexol,37273619,100000000,2075680384,24,16,368,576,928,1648,142768,1.91714e+06,452.954,80,528,800,1536,6944,489440,1.36332e+07,831.067,5,100,7.2794e+07,9.78751e+08,1,0,0,64,200000000
20260920223345,0.5,0.5,0,0,0,./datasets/covid,alexol,38445007,125000000,2733885640,24,16,368,576,960,2720,141408,1.19626e+06,419.174,112,528,784,1664,6176,475152,4.78379e+06,747.978,5,100,2.40732e+07,2.21165e+08,1,0,0,64,200000000
20260920223347,0.5,0.5,0,0,0,./datasets/covid,alexol,32775207,150000000,3643559000,24,16,384,592,992,2672,186064,1.45072e+06,464.086,96,544,816,1856,7648,949696,2.1287e+06,894.503,5,100,4.89712e+07,2.8954e+08,1,0,0,64,200000000
20260920223348,0.5,0.5,0,0,0,./datasets/covid,alexol,44990847,175000000,3651031480,24,16,368,576,944,1536,8096,22000,383.557,128,544,816,1808,4528,9056,41232,599.263,5,100,55405.2,127363,1,0,0,64,200000000
20260920223350,0.5,0.5,0,0,0,./datasets/covid,alexol,30714087,200000000,4858238936,24,16,384,608,992,2944,456336,1.47205e+06,502.923,96,560,832,1872,8144,1.04032e+06,2.40067e+06,961.202,5,100,6.81923e+07,3.29414e+08,1,0,0,64,200000000
20260920223443,0.5,0.5,0,0,0,./datasets/covid,sali,36417530,75000000,13116329600,24,16,256,880,2992,6656,11632,5.21726e+06,430.067,64,432,992,6608,14704,32000,3.01403e+06,724.801,5,100,1.08212e+08,4.17075e+07,1,0,0,64,200000000
20260920223452,0.5,0.5,0,0,0,./datasets/covid,sali,32272307,100000000,17923432768,24,16,352,944,1744,4960,9312,36384,455.273,64,528,1152,6704,13040,19504,230128,797.405,5,100,211251,2.45464e+06,1,0,0,64,200000000
20260920223503,0.5,0.5,0,0,0,./datasets/covid,sali,29189464,125000000,23014046464,24,16,464,1056,1824,4752,9360,22816,518.456,64,592,1248,7168,13376,19552,195680,891.475,5,100,221027,2.18092e+06,1,0,0,64,200000000
20260920223520,0.5,0.5,0,0,0,./datasets/covid,sali,27345650,150000000,28238644864,24,16,512,1104,1824,2816,9872,106224,543.488,64,672,1328,7168,13360,20336,126848,953.062,5,100,264017,2.12377e+06,1,0,0,64,200000000
20260920223542,0.5,0.5,0,0,0,./datasets/covid,sali,26013555,175000000,33509612608,24,16,496,1104,3312,7248,13872,58080,590.161,64,704,1344,7376,13360,19264,97024,990.187,5,100,452062,1.90709e+06,1,0,0,64,200000000
20260920223606,0.5,0.5,0,0,0,./datasets/covid,sali,22381812,200000000,38785863168,24,16,560,1296,4512,8928,14096,33536,723.675,80,816,1584,7888,13888,21120,160688,1141.92,5,100,730317,2.41982e+06,1,0,0,64,200000000
