timestamp,read_ratio,insert_ratio,update_ratio,scan_ratio,delete_ratio,key_path,index_type,throughput,table_size,memory_consumption,thread_num,r_min,r_p50,r_p90,r_p99,r_p999,r_p9999,r_max,r_avg,w_min,w_p50,w_p90,w_p99,w_p999,w_p9999,w_max,w_avg,seed,scan_num,r_var,w_var,latency_sample,data_shift,pgm,error_bound,file_table_size
20260912135615,0.4,0.4,0,0,0.2,./datasets/libio,alex,3366361,60000000,0,1,0,240,416,672,960,7296,17168,266.895,16,336,544,864,17984,84672,1.77657e+07,476.64,72,100,29596.4,1.04662e+09,1,0,0,64,200000000
20260912135628,0.4,0.4,0,0,0.2,./datasets/libio,alex,3949742,70000000,0,1,0,224,400,640,896,7536,62944,246.637,16,336,528,800,1248,11232,48848,357.348,72,100,49125.9,82574.6,1,0,0,64,200000000
20260912135644,0.4,0.4,0,0,0.2,./datasets/libio,alex,3034582,80000000,0,1,0,256,464,720,1024,7440,11168,290.141,32,368,608,992,22336,115824,2.22658e+06,477.226,72,100,30410,2.43811e+07,1,0,0,64,200000000
20260912135658,0.4,0.4,0,0,0.2,./datasets/libio,alex,3702387,90000000,0,1,0,240,432,704,1024,7984,30672,259.683,16,352,560,896,1440,15088,110048,380.774,72,100,43485.4,179154,1,0,0,64,200000000
20260912135714,0.4,0.4,0,0,0.2,./datasets/libio,alex,3268214,100000000,0,1,0,256,480,736,1056,7648,26944,291.243,32,368,624,1040,5488,60160,576144,428.928,72,100,36399.3,3.41005e+06,1,0,0,64,200000000
20260912135731,0.4,0.4,0,0,0.2,./datasets/libio,alex,2957093,110000000,0,1,0,272,480,752,1072,7952,17216,290.668,16,368,608,1040,19040,121600,463840,477.322,72,100,40243.3,9.34706e+06,1,0,0,64,200000000
20260912135745,0.4,0.4,0,0,0.2,./datasets/libio,alex,3554540,120000000,0,1,0,240,464,736,1072,8368,32992,269.138,16,352,592,976,1504,9712,84704,392.839,72,100,47196.4,128292,1,0,0,64,200000000
20260912135913,0.4,0.4,0,0,0.2,./datasets/libio,btree,1581574,60000000,0,1,128,544,752,992,1264,9488,59056,578.252,160,640,880,1328,5984,9712,23216,693.716,72,100,84946,136076,1,0,0,64,200000000
20260912135946,0.4,0.4,0,0,0.2,./datasets/libio,btree,1551501,70000000,0,1,144,576,784,1024,1296,8960,48880,604.649,192,656,896,1200,5952,10224,311776,696.778,72,100,60716.7,436716,1,0,0,64,200000000
20260912140019,0.4,0.4,0,0,0.2,./datasets/libio,btree,1513986,80000000,0,1,160,592,800,1040,1328,9552,21760,617.768,192,672,912,1232,6016,10528,63904,711.587,72,100,59659.7,139909,1,0,0,64,200000000
20260912140054,0.4,0.4,0,0,0.2,./datasets/libio,btree,1448313,90000000,0,1,144,608,832,1088,1376,8912,85264,644.531,208,704,944,1264,6112,10160,163136,741.816,72,100,100739,207287,1,0,0,64,200000000
20260912140130,0.4,0.4,0,0,0.2,./datasets/libio,btree,1408396,100000000,0,1,144,640,864,1120,1408,9232,35920,668.056,192,720,976,1296,6176,9776,65440,762.103,72,100,64087,141034,1,0,0,64,200000000
20260912140206,0.4,0.4,0,0,0.2,./datasets/libio,btree,1389033,110000000,0,1,128,640,864,1120,1392,9392,2.36542e+06,687.823,208,720,976,1296,6240,10224,2.31547e+06,779.633,72,100,2.77033e+07,1.79657e+07,1,0,0,64,200000000
20260912140243,0.4,0.4,0,0,0.2,./datasets/libio,btree,1370762,120000000,0,1,144,656,880,1136,1424,8768,27872,683.193,192,736,992,1312,6288,9552,20880,780.596,72,100,56927.1,114998,1,0,0,64,200000000
20260912140356,0.4,0.4,0,0,0.2,./datasets/libio,lipp,4628103,60000000,0,1,0,48,128,512,944,7808,59392,75.2037,0,112,432,960,1936,9312,6.1493e+06,211.717,72,100,42976.6,1.86677e+08,1,0,0,64,200000000
20260912140409,0.4,0.4,0,0,0.2,./datasets/libio,lipp,3849070,70000000,0,1,0,48,128,736,1168,7520,14048,84.8538,0,128,528,2368,4656,8576,23440,243.61,72,100,33441.1,153218,1,0,0,64,200000000
20260912140424,0.4,0.4,0,0,0.2,./datasets/libio,lipp,3511887,80000000,0,1,0,32,128,832,1264,7712,33856,88.7604,0,144,576,2384,4816,8192,65328,271.998,72,100,53316.5,194310,1,0,0,64,200000000
20260912140439,0.4,0.4,0,0,0.2,./datasets/libio,lipp,3303997,90000000,0,1,0,32,128,896,1344,7472,15920,91.8313,0,192,592,2400,4912,8384,65168,294.643,72,100,46915,195877,1,0,0,64,200000000
20260912140456,0.4,0.4,0,0,0.2,./datasets/libio,lipp,3103264,100000000,0,1,0,16,128,960,1360,8416,39648,97.0171,0,208,624,2400,5072,9520,229472,313.097,72,100,78519.9,425908,1,0,0,64,200000000
20260912140513,0.4,0.4,0,0,0.2,./datasets/libio,lipp,2974698,110000000,0,1,0,16,144,1024,1392,7904,58016,101.937,0,208,640,2384,5040,8320,64080,323.266,72,100,81544.3,215222,1,0,0,64,200000000
20260912140531,0.4,0.4,0,0,0.2,./datasets/libio,lipp,2872423,120000000,0,1,0,16,320,1072,1456,8176,2.72332e+07,245.863,0,224,656,2400,5168,8400,74992,334.59,72,100,3.6669e+09,226845,1,0,0,64,200000000
