timestamp,read_ratio,insert_ratio,update_ratio,scan_ratio,delete_ratio,key_path,index_type,throughput,table_size,memory_consumption,thread_num,r_min,r_p50,r_p90,r_p99,r_p999,r_p9999,r_max,r_avg,w_min,w_p50,w_p90,w_p99,w_p999,w_p9999,w_max,w_avg,seed,scan_num,r_var,w_var,latency_sample,data_shift,pgm,error_bound,file_table_size
20260911085958,0.4,0.4,0.2,0,0,./datasets/planet,lipp,2567448,70000000,8773040492,1,0,16,512,1040,1424,8784,23056,152.648,0,352,752,1280,3440,8768,20592,344.122,5,100,94262.4,145470,1,0,0,64,200000000
20260911090027,0.4,0.4,0.2,0,0,./datasets/planet,lipp,2046511,90000000,10348118112,1,0,32,832,1344,1840,8784,43824,293.782,0,432,976,2800,5008,8528,168848,502.591,5,100,177164,396998,1,0,0,64,200000000
20260911090101,0.4,0.4,0.2,0,0,./datasets/planet,lipp,1851600,110000000,11838480150,1,0,256,1024,1504,2016,8560,26912,389.897,0,480,1104,2848,5584,9008,42272,568.03,5,100,213019,308011,1,0,0,64,200000000
20260911090138,0.4,0.4,0.2,0,0,./datasets/planet,lipp,1729209,130000000,13301589686,1,0,384,1104,1600,2144,8256,48512,457.814,0,512,1168,2944,5744,8864,71056,610.182,5,100,260387,374574,1,0,0,64,200000000
20260911090219,0.4,0.4,0.2,0,0,./datasets/planet,lipp,1628594,150000000,14756168562,1,0,432,1168,1712,2304,8800,19424,517.003,0,544,1232,2976,5920,9440,64304,648.655,5,100,260725,372554,1,0,0,64,200000000
20260911090302,0.4,0.4,0.2,0,0,./datasets/planet,lipp,1556797,170000000,16204519394,1,0,480,1232,1776,2400,9872,1.53117e+07,644.332,0,592,1296,3024,6016,9632,70208,685.353,5,100,1.15947e+09,415532,1,0,0,64,200000000
20260911090348,0.4,0.4,0.2,0,0,./datasets/planet,lipp,1507118,190000000,17649803632,1,0,544,1280,1824,2544,8752,2.41863e+07,726.305,0,624,1344,3072,6208,9984,70320,715.754,5,100,2.90062e+09,439857,1,0,0,64,200000000
20260911090512,0.4,0.4,0.2,0,0,./datasets/planet,artunsync,2311740,70000000,3635857692,1,16,464,656,896,1200,7728,35888,487.176,32,368,576,1776,4048,7952,156256,427.56,5,100,45055.7,203626,1,0,0,64,200000000
20260911090536,0.4,0.4,0.2,0,0,./datasets/planet,artunsync,2202551,90000000,4869424544,1,16,480,688,928,1216,7424,295376,511.04,16,384,592,2384,4384,7904,64080,441.218,5,100,473048,140443,1,0,0,64,200000000
20260911090602,0.4,0.4,0.2,0,0,./datasets/planet,artunsync,2112401,110000000,6095768920,1,16,512,720,976,1280,8256,14976,536.524,32,400,608,2544,4528,8832,192480,457.164,5,100,47479.9,306130,1,0,0,64,200000000
20260911090628,0.4,0.4,0.2,0,0,./datasets/planet,artunsync,2074448,130000000,7269681112,1,16,528,736,992,1296,7376,20112,553.042,32,400,608,2400,4448,8192,8.77824e+06,491.865,5,100,44522.1,2.54366e+08,1,0,0,64,200000000
20260911090655,0.4,0.4,0.2,0,0,./datasets/planet,artunsync,2019634,150000000,8431129804,1,16,544,752,1024,1296,8240,36864,571.649,32,416,624,2128,4464,8160,208048,470.813,5,100,52662,296558,1,0,0,64,200000000
20260911090723,0.4,0.4,0.2,0,0,./datasets/planet,artunsync,2024449,170000000,9551433220,1,16,560,768,1024,1312,7648,22592,575.412,32,416,624,2000,4400,8192,62160,468.675,5,100,41547.5,149909,1,0,0,64,200000000
20260911090751,0.4,0.4,0.2,0,0,./datasets/planet,artunsync,2012558,190000000,10633147848,1,16,560,768,1024,1328,7936,30512,579.676,32,416,624,2048,4448,8128,68768,467.585,5,100,54786,175575,1,0,0,64,200000000
20260911090919,0.4,0.4,0.2,0,0,./datasets/planet,dili,2410148,70000000,2234164552,1,0,368,592,896,1232,8032,58784,327.971,16,432,720,1936,4064,8048,24912,496.274,5,100,93525.1,119930,1,0,0,64,200000000
20260911090944,0.4,0.4,0.2,0,0,./datasets/planet,dili,2131762,90000000,3213605112,1,0,384,688,1040,1472,8208,68912,385.72,16,480,816,2320,4640,8640,1.55076e+07,614.88,5,100,122290,7.94234e+08,1,0,0,64,200000000
20260911091012,0.4,0.4,0.2,0,0,./datasets/planet,dili,1942939,110000000,4179741192,1,0,400,752,1152,1600,7872,18928,420.899,16,544,912,2672,5072,9200,36608,619.162,5,100,101191,184181,1,0,0,64,200000000
20260911091042,0.4,0.4,0.2,0,0,./datasets/planet,dili,1795815,130000000,5100080472,1,0,432,816,1232,1744,8528,39616,448.682,16,592,992,2720,5360,9232,37168,665.505,5,100,125513,202366,1,0,0,64,200000000
20260911091114,0.4,0.4,0.2,0,0,./datasets/planet,dili,1699393,150000000,5974538632,1,0,448,864,1312,1888,7984,51408,474.819,16,640,1056,2784,5472,9040,72960,704.867,5,100,158347,242667,1,0,0,64,200000000
20260911091149,0.4,0.4,0.2,0,0,./datasets/planet,dili,1609794,170000000,6811146232,1,0,480,912,1376,2000,8736,36880,498.557,16,672,1104,2832,5520,8720,26624,741.444,5,100,150673,224935,1,0,0,64,200000000
20260911091225,0.4,0.4,0.2,0,0,./datasets/planet,dili,1539636,190000000,7617491032,1,0,512,944,1424,2048,8208,19296,518.706,16,704,1152,2864,5808,8928,27552,772.972,5,100,152360,231472,1,0,0,64,200000000
