timestamp,read_ratio,insert_ratio,update_ratio,scan_ratio,delete_ratio,key_path,index_type,throughput,table_size,memory_consumption,thread_num,r_min,r_p50,r_p90,r_p99,r_p999,r_p9999,r_max,r_avg,w_min,w_p50,w_p90,w_p99,w_p999,w_p9999,w_max,w_avg,seed,scan_num,r_var,w_var,latency_sample,data_shift,pgm,error_bound,file_table_size
20260920012332,0.8,0.2,0,0,0,./datasets/osm,alex,1626365,60000000,1577217000,1,0,656,1040,1536,3984,9104,312992,695.62,128,864,1408,8112,30416,100848,263744,1112.92,5,100,380794,6.50737e+06,1,0,0,64,200000000
20260920012401,0.8,0.2,0,0,0,./datasets/osm,alex,1739813,70000000,1594303248,1,0,640,1024,1472,3472,8928,60288,678.38,112,832,1328,2016,8448,30288,111328,923.463,5,100,134143,713000,1,0,0,64,200000000
20260920012435,0.8,0.2,0,0,0,./datasets/osm,alex,1499219,80000000,2063071688,1,0,688,1088,1600,4128,9344,39248,731.897,176,912,1488,8256,39456,126976,7.952e+06,1273.97,5,100,139025,6.37732e+08,1,0,0,64,200000000
20260920012507,0.8,0.2,0,0,0,./datasets/osm,alex,1586983,90000000,2104879768,1,0,688,1088,1584,3952,8944,23056,732.78,144,912,1472,2304,9904,32704,217584,1016.58,5,100,125280,1.15712e+06,1,0,0,64,200000000
20260920012542,0.8,0.2,0,0,0,./datasets/osm,alex,1432406,100000000,2305262840,1,0,736,1152,1680,4320,10192,66048,781.963,256,992,1648,2880,22592,103568,429760,1186.81,5,100,167953,7.12876e+06,1,0,0,64,200000000
20260920012619,0.8,0.2,0,0,0,./datasets/osm,alex,1375556,110000000,2759044192,1,0,752,1184,1696,4240,9232,82720,801.408,176,992,1632,6432,37520,172624,432432,1281.71,5,100,158977,1.59125e+07,1,0,0,64,200000000
20260920012654,0.8,0.2,0,0,0,./datasets/osm,alex,1421050,120000000,2796127032,1,0,752,1184,1872,4624,9360,36416,813.649,160,1008,1664,2864,10336,47344,180128,1144.98,5,100,168139,1.59044e+06,1,0,0,64,200000000
20260920012732,0.8,0.2,0,0,0,./datasets/osm,alex,1329865,130000000,2923043208,1,0,784,1216,1776,4592,9840,125536,842.459,176,1088,1792,2976,19248,94736,1.60946e+06,1293.26,5,100,244582,3.98989e+07,1,0,0,64,200000000
20260920012813,0.8,0.2,0,0,0,./datasets/osm,alex,1239554,140000000,3510781936,1,16,800,1248,1824,4624,9520,52992,862.738,128,1088,1856,5232,53920,193984,636960,1450.77,5,100,170319,2.18989e+07,1,0,0,64,200000000
20260920012852,0.8,0.2,0,0,0,./datasets/osm,alex,1294018,150000000,3675975928,1,0,800,1248,2000,5360,9808,90752,865.582,176,1072,1792,3552,22448,89872,157024,1268.94,5,100,196900,4.01628e+06,1,0,0,64,200000000
20260920012931,0.8,0.2,0,0,0,./datasets/osm,alex,1280540,160000000,3724890056,1,0,816,1264,1968,5280,9840,298208,879.951,192,1104,1856,3072,10272,88624,241328,1266.83,5,100,404079,3.69464e+06,1,0,0,64,200000000
20260920013012,0.8,0.2,0,0,0,./datasets/osm,alex,1230110,170000000,3837051696,1,16,848,1280,1888,5424,9264,1.95515e+06,904.548,160,1168,1968,3248,19440,129200,625344,1372.77,5,100,9.63255e+06,1.17668e+07,1,0,0,64,200000000
20260920013056,0.8,0.2,0,0,0,./datasets/osm,alex,1148261,180000000,4273944992,1,16,864,1312,2080,5568,10048,54384,929.016,144,1200,2064,4304,58832,187056,784960,1566.19,5,100,206572,2.70987e+07,1,0,0,64,200000000
20260920013140,0.8,0.2,0,0,0,./datasets/osm,alex,1148005,190000000,4744050560,1,0,864,1328,2464,5808,9952,93360,936.655,176,1168,2000,4400,44496,202304,1.27242e+06,1520.28,5,100,251510,4.29375e+07,1,0,0,64,200000000
20260920013222,0.8,0.2,0,0,0,./datasets/osm,alex,1198006,200000000,4878348936,1,0,864,1328,2144,5504,10464,69856,929.737,208,1152,1952,3376,19456,117872,316912,1362.28,5,100,210948,6.62396e+06,1,0,0,64,200000000
20260920013407,0.8,0.2,0,0,0,./datasets/osm,lipp,1527730,60000000,9783866984,1,0,624,1552,2496,6128,9872,60608,702.278,0,656,1584,3648,6496,11040,18688,821.279,5,100,492367,514441,1,0,0,64,200000000
20260920013451,0.8,0.2,0,0,0,./datasets/osm,lipp,1323055,70000000,10466652674,1,0,720,1840,3216,6416,10144,8.07387e+06,864.007,16,752,1936,4688,8192,11312,249008,1013.53,5,100,1.61879e+08,1.41846e+06,1,0,0,64,200000000
20260920013536,0.8,0.2,0,0,0,./datasets/osm,lipp,1293903,80000000,11171543214,1,0,736,1904,3232,6640,10320,55872,874.265,16,784,1984,5312,8992,36032,160752,1057.64,5,100,669459,1.43703e+06,1,0,0,64,200000000
20260920013625,0.8,0.2,0,0,0,./datasets/osm,lipp,1222734,90000000,11982350966,1,0,752,1952,3280,6688,10688,60624,924.42,16,816,2048,4976,31008,68096,9.19296e+06,1332.41,5,100,711564,1.39749e+09,1,0,0,64,200000000
20260920013722,0.8,0.2,0,0,0,./datasets/osm,lipp,1029573,100000000,13386915494,1,0,864,2128,4112,7264,11552,82800,1066.25,16,848,2176,13264,107984,339408,514448,1647.98,5,100,840735,6.04691e+07,1,0,0,64,200000000
20260920013824,0.8,0.2,0,0,0,./datasets/osm,lipp,1014969,110000000,14792168934,1,0,880,2176,3792,7040,10736,6.65048e+06,1091.38,16,864,2192,17456,119952,340272,5.49754e+06,1754.59,5,100,1.1027e+08,3.69121e+08,1,0,0,64,200000000
20260920013919,0.8,0.2,0,0,0,./datasets/osm,lipp,1130619,120000000,15687469094,1,0,784,2048,3680,8480,15136,95152,983.056,16,832,2272,7232,39616,87872,345152,1353.71,5,100,856968,9.90728e+06,1,0,0,64,200000000
20260920014010,0.8,0.2,0,0,0,./datasets/osm,lipp,1252170,130000000,16487824742,1,0,752,1920,2976,6256,10416,58016,887.527,0,800,2000,5104,26496,43488,336256,1148.09,5,100,625551,4.54245e+06,1,0,0,64,200000000
20260920014108,0.8,0.2,0,0,0,./datasets/osm,lipp,1113685,140000000,17275831654,1,0,800,2176,4016,6992,11152,1.0848e+07,1054.68,16,832,2208,5584,27104,39392,79152,1241.15,5,100,2.92093e+08,3.28428e+06,1,0,0,64,200000000
20260920014207,0.8,0.2,0,0,0,./datasets/osm,lipp,1099350,150000000,18070594474,1,0,816,2192,4144,7072,10304,40976,1045.25,16,848,2208,5424,27424,38496,188832,1247.59,5,100,860397,3.73459e+06,1,0,0,64,200000000
20260920014308,0.8,0.2,0,0,0,./datasets/osm,lipp,1134435,160000000,18887502150,1,0,800,2112,3456,6944,11056,58256,1000.62,0,848,2160,5392,29232,61040,199520,1241.8,5,100,759344,4.39618e+06,1,0,0,64,200000000
20260920014415,0.8,0.2,0,0,0,./datasets/osm,lipp,1110718,170000000,19755039900,1,0,816,2112,3632,8384,15072,73264,1010.65,16,848,2176,5520,35824,93216,8.18704e+06,1355.3,5,100,866103,6.70151e+08,1,0,0,64,200000000
20260920014520,0.8,0.2,0,0,0,./datasets/osm,lipp,990584,180000000,20724829662,1,0,816,2144,5776,11472,19888,490224,1083.94,16,960,2560,9248,71488,206944,569808,1666.16,5,100,4.09094e+06,3.04806e+07,1,0,0,64,200000000
20260920014624,0.8,0.2,0,0,0,./datasets/osm,lipp,1073694,190000000,21908406718,1,0,832,2128,3696,6816,11104,5.63034e+06,1053.98,16,848,2176,5936,94224,244368,1.02182e+06,1494.06,5,100,1.52007e+08,4.97556e+07,1,0,0,64,200000000
20260920014730,0.8,0.2,0,0,0,./datasets/osm,lipp,1042848,200000000,23451225704,1,0,832,2096,3328,6384,10256,5.92814e+06,1045.04,16,864,2112,8176,179680,556192,1.29362e+06,1764.89,5,100,1.33748e+08,1.70468e+08,1,0,0,64,200000000
20260920014859,0.8,0.2,0,0,0,./datasets/osm,artunsync,1831972,60000000,3156712564,1,16,576,944,1376,4944,7872,59344,624.74,32,464,784,3808,6032,11632,21328,557.49,5,100,121379,318064,1,0,0,64,200000000
20260920014929,0.8,0.2,0,0,0,./datasets/osm,artunsync,1745931,70000000,3671534496,1,16,624,976,1408,4304,8432,24272,660.998,32,480,800,3936,6000,12288,222640,578.816,5,100,109985,836049,1,0,0,64,200000000
20260920015001,0.8,0.2,0,0,0,./datasets/osm,artunsync,1661869,80000000,4184259280,1,16,640,1008,1552,4672,8224,2.8083e+07,790.209,32,496,816,3856,5984,11296,356800,593.572,5,100,2.29157e+09,1.56177e+06,1,0,0,64,200000000
20260920015034,0.8,0.2,0,0,0,./datasets/osm,artunsync,1597050,90000000,4695805820,1,16,672,1040,1728,4016,7888,47008,719.339,32,512,848,3856,5984,11104,345072,616.999,5,100,128650,1.48442e+06,1,0,0,64,200000000
20260920015109,0.8,0.2,0,0,0,./datasets/osm,artunsync,1557885,100000000,5203687208,1,16,704,1072,1488,4256,8288,41440,738.829,32,528,864,3968,6192,11600,82784,623.664,5,100,123068,399255,1,0,0,64,200000000
20260920015146,0.8,0.2,0,0,0,./datasets/osm,artunsync,1456696,110000000,5710774928,1,16,752,1104,2224,4912,8704,82064,786.015,32,560,912,3936,5952,10064,7.0865e+06,722.604,5,100,177735,4.96731e+08,1,0,0,64,200000000
20260920015224,0.8,0.2,0,0,0,./datasets/osm,artunsync,1412000,120000000,6216755892,1,16,768,1136,2336,4288,7792,45520,808.029,32,576,928,3872,6288,11664,22320,669.081,5,100,155722,336698,1,0,0,64,200000000
20260920015304,0.8,0.2,0,0,0,./datasets/osm,artunsync,1386967,130000000,6722244672,1,16,784,1152,2240,4064,7904,34096,822.933,32,592,944,3904,6400,11360,191280,677.974,5,100,139659,683797,1,0,0,64,200000000
20260920015344,0.8,0.2,0,0,0,./datasets/osm,artunsync,1370236,140000000,7225897620,1,16,800,1168,1776,4384,8112,60208,832.131,32,592,944,3952,6448,12208,140256,683.639,5,100,139552,518304,1,0,0,64,200000000
20260920015426,0.8,0.2,0,0,0,./datasets/osm,artunsync,1304895,150000000,7728116128,1,16,816,1200,2496,4480,8736,45136,869.082,32,608,960,3920,6496,11616,175152,708.152,5,100,186574,647949,1,0,0,64,200000000
20260920015509,0.8,0.2,0,0,0,./datasets/osm,artunsync,1281498,160000000,8229205600,1,16,832,1232,2512,4480,8480,62064,885.737,32,624,976,3984,6432,11392,50960,715.952,5,100,185505,403222,1,0,0,64,200000000
20260920015553,0.8,0.2,0,0,0,./datasets/osm,artunsync,1284713,170000000,8729528940,1,16,832,1216,2400,4224,8112,1.19358e+07,913.202,32,624,976,3872,6400,11408,201104,718.906,5,100,3.52703e+08,1.10878e+06,1,0,0,64,200000000
20260920015638,0.8,0.2,0,0,0,./datasets/osm,artunsync,1256021,180000000,9227774932,1,16,864,1232,2384,4560,8640,31424,904.58,32,640,992,3952,6496,11712,36320,727.801,5,100,158588,356254,1,0,0,64,200000000
20260920015724,0.8,0.2,0,0,0,./datasets/osm,artunsync,1213105,190000000,9724050128,1,16,880,1264,2544,4736,9008,53792,933.659,48,640,1008,4080,6448,11888,226304,749.01,5,100,191933,930266,1,0,0,64,200000000
20260920015812,0.8,0.2,0,0,0,./datasets/osm,artunsync,1183614,200000000,10219960820,1,16,880,1280,2656,4624,8432,294336,952.48,32,640,1024,3920,6368,11472,21392,753.581,5,100,429313,356562,1,0,0,64,200000000
20260920015941,0.8,0.2,0,0,0,./datasets/osm,btree,1457097,60000000,0,1,128,624,896,1328,2832,10064,50080,669.979,192,752,1056,4448,9136,15520,354320,893.882,5,100,106638,4.23485e+06,1,0,0,64,200000000
20260920020017,0.8,0.2,0,0,0,./datasets/osm,btree,1384960,70000000,0,1,96,688,976,1344,2928,9488,29040,728.664,208,784,1104,1536,7984,13056,27472,844.485,5,100,94332.6,216534,1,0,0,64,200000000
20260920020054,0.8,0.2,0,0,0,./datasets/osm,btree,1351087,80000000,0,1,128,704,992,1312,2288,9440,3.19254e+06,747.547,240,832,1152,1568,8432,14768,258544,895.35,5,100,2.52783e+07,971210,1,0,0,64,200000000
20260920020135,0.8,0.2,0,0,0,./datasets/osm,btree,1239052,90000000,0,1,128,768,1072,1504,3664,9504,75104,805.679,224,896,1248,2624,8304,12880,53280,978.008,5,100,142657,367775,1,0,0,64,200000000
20260920020218,0.8,0.2,0,0,0,./datasets/osm,btree,1158241,100000000,0,1,160,816,1152,1632,3920,9840,4.73899e+06,875.763,240,960,1296,2928,8096,12816,27840,1033.5,5,100,5.56565e+07,353459,1,0,0,64,200000000
20260920020302,0.8,0.2,0,0,0,./datasets/osm,btree,1138298,110000000,0,1,112,832,1168,1792,4048,9728,2.70298e+07,944.821,192,976,1312,2896,8096,12800,54992,1045.98,5,100,1.80888e+09,375463,1,0,0,64,200000000
20260920020347,0.8,0.2,0,0,0,./datasets/osm,btree,1109132,120000000,0,1,128,848,1200,2144,4080,9920,79360,900.164,192,992,1344,2944,8560,14400,17584,1072.93,5,100,147658,382726,1,0,0,64,200000000
20260920020434,0.8,0.2,0,0,0,./datasets/osm,btree,1071187,130000000,0,1,128,880,1232,2256,4064,10512,1.185e+07,960.36,192,1024,1392,3120,8352,13952,354096,1108.58,5,100,3.47802e+08,1.60514e+06,1,0,0,64,200000000
20260920020523,0.8,0.2,0,0,0,./datasets/osm,btree,1023760,140000000,0,1,144,928,1280,2368,5712,9920,46816,974.626,272,1056,1440,3088,8720,13520,358176,1148.75,5,100,152902,1.71071e+06,1,0,0,64,200000000
20260920020614,0.8,0.2,0,0,0,./datasets/osm,btree,994616,150000000,0,1,144,944,1312,2448,5840,9984,1.13847e+07,1030.45,304,1088,1472,3152,8608,14224,238816,1175.6,5,100,3.20928e+08,985726,1,0,0,64,200000000
20260920020706,0.8,0.2,0,0,0,./datasets/osm,btree,969639,160000000,0,1,144,976,1344,2512,5872,10432,70928,1027.41,224,1120,1504,4000,8592,14304,28224,1204.4,5,100,191793,427291,1,0,0,64,200000000
20260920020759,0.8,0.2,0,0,0,./datasets/osm,btree,934500,170000000,0,1,160,1008,1392,2576,5744,10112,1.39215e+07,1127.66,224,1152,1568,3280,8640,14416,27168,1238.53,5,100,7.92825e+08,401865,1,0,0,64,200000000
20260920020855,0.8,0.2,0,0,0,./datasets/osm,btree,901847,180000000,0,1,144,1056,1440,2640,5776,9744,296224,1106.48,240,1184,1600,3392,8656,13168,95664,1279.29,5,100,421160,495976,1,0,0,64,200000000
20260920020952,0.8,0.2,0,0,0,./datasets/osm,btree,881751,190000000,0,1,160,1088,1472,2688,5856,10672,61488,1134.47,208,1216,1632,3392,8704,15344,22192,1305.47,5,100,206614,428643,1,0,0,64,200000000
20260920021049,0.8,0.2,0,0,0,./datasets/osm,btree,874272,200000000,0,1,96,1088,1472,2720,6208,10256,72848,1144.28,320,1216,1648,3408,8704,13728,51072,1313.81,5,100,201149,444032,1,0,0,64,200000000
