timestamp,read_ratio,insert_ratio,update_ratio,scan_ratio,delete_ratio,key_path,index_type,throughput,table_size,memory_consumption,thread_num,r_min,r_p50,r_p90,r_p99,r_p999,r_p9999,r_max,r_avg,w_min,w_p50,w_p90,w_p99,w_p999,w_p9999,w_max,w_avg,seed,scan_num,r_var,w_var,latency_sample,data_shift,pgm,error_bound,file_table_size
20260912141145,0.4,0.4,0,0,0.2,./datasets/planet,alex,2213574,60000000,0,1,0,400,640,928,1248,8288,23392,428.618,48,480,800,1280,15440,67440,971600,590.396,1866,100,53045.7,5.82951e+06,1,0,0,64,200000000
20260912141207,0.4,0.4,0,0,0.2,./datasets/planet,alex,2353795,70000000,0,1,0,400,656,960,1264,8640,39296,436.668,64,496,800,1216,7440,17568,63216,544.438,1866,100,66531.4,223517,1,0,0,64,200000000
20260912141232,0.4,0.4,0,0,0.2,./datasets/planet,alex,2004747,80000000,0,1,0,432,704,992,1312,7760,33680,468.095,48,528,880,1392,19008,84896,398192,649.374,1866,100,56061.3,3.69171e+06,1,0,0,64,200000000
20260912141255,0.4,0.4,0,0,0.2,./datasets/planet,alex,2199144,90000000,0,1,0,432,704,1008,1312,8608,15776,462.493,80,528,864,1296,7968,20304,2.1843e+07,652.07,1866,100,52970.9,1.57753e+09,1,0,0,64,200000000
20260912141321,0.4,0.4,0,0,0.2,./datasets/planet,alex,1986972,100000000,0,1,0,448,720,1040,1344,7568,16448,485.391,64,560,928,1456,10944,48400,2.22828e+07,761.762,1866,100,52843.2,2.29075e+09,1,0,0,64,200000000
20260912141347,0.4,0.4,0,0,0.2,./datasets/planet,alex,1890292,110000000,0,1,0,464,752,1056,1392,8816,43312,498.805,64,560,928,1472,18432,94688,739856,681.834,1866,100,80571.3,6.91695e+06,1,0,0,64,200000000
20260912141413,0.4,0.4,0,0,0.2,./datasets/planet,alex,1963371,120000000,0,1,16,464,752,1088,1408,8384,48944,507.261,48,576,944,1440,7264,20288,81072,631.891,1866,100,76577.1,258153,1,0,0,64,200000000
20260912141541,0.4,0.4,0,0,0.2,./datasets/planet,btree,1589359,60000000,0,1,144,544,752,976,1264,8624,39136,575.226,176,640,880,1328,6032,9520,36736,690.178,1866,100,49677.7,139809,1,0,0,64,200000000
20260912141614,0.4,0.4,0,0,0.2,./datasets/planet,btree,1551336,70000000,0,1,128,576,784,1024,1344,9328,38992,605.998,160,656,896,1200,6288,10080,295296,697.592,1866,100,72438.3,402924,1,0,0,64,200000000
20260912141647,0.4,0.4,0,0,0.2,./datasets/planet,btree,1525660,80000000,0,1,144,592,800,1056,1344,8976,34336,615.095,176,672,896,1216,5984,10352,43456,709.261,1866,100,59505.2,122948,1,0,0,64,200000000
20260912141721,0.4,0.4,0,0,0.2,./datasets/planet,btree,1463145,90000000,0,1,160,608,832,1088,1392,8896,52608,642.895,176,688,944,1264,6208,10272,121072,740.023,1866,100,71078.7,180206,1,0,0,64,200000000
20260912141757,0.4,0.4,0,0,0.2,./datasets/planet,btree,1418417,100000000,0,1,160,640,848,1120,1376,9024,25280,665.553,176,720,960,1280,6176,10512,24448,759.353,1866,100,52987.1,119073,1,0,0,64,200000000
20260912141833,0.4,0.4,0,0,0.2,./datasets/planet,btree,1399867,110000000,0,1,160,640,864,1120,1408,9088,51584,673.666,208,720,976,1296,6272,10160,296464,769.427,1866,100,72893.1,441471,1,0,0,64,200000000
20260912141909,0.4,0.4,0,0,0.2,./datasets/planet,btree,1376458,120000000,0,1,176,656,880,1152,1440,9856,65200,685.048,192,736,992,1312,6208,9936,24736,778.885,1866,100,89839.2,117485,1,0,0,64,200000000
20260912142033,0.4,0.4,0,0,0.2,./datasets/planet,lipp,2610302,60000000,0,1,0,16,640,1056,1424,8192,27536,164.456,0,384,784,1280,3520,11792,37088,395.796,1866,100,100062,168958,1,0,0,64,200000000
20260912142057,0.4,0.4,0,0,0.2,./datasets/planet,lipp,2103024,70000000,0,1,0,48,896,1360,1808,8624,30688,324.351,0,464,992,2688,5216,9104,73200,563.468,1866,100,180824,278114,1,0,0,64,200000000
20260912142124,0.4,0.4,0,0,0.2,./datasets/planet,lipp,1921216,80000000,0,1,0,352,1040,1488,1984,8336,30112,423.587,0,528,1104,2672,5312,8560,298272,631.823,1866,100,216474,551559,1,0,0,64,200000000
20260912142152,0.4,0.4,0,0,0.2,./datasets/planet,lipp,1798036,90000000,0,1,0,432,1120,1616,2128,8608,18480,497.523,0,576,1184,2704,5968,9616,38064,681.875,1866,100,247735,273747,1,0,0,64,200000000
20260912142221,0.4,0.4,0,0,0.2,./datasets/planet,lipp,1712653,100000000,0,1,0,496,1168,1696,2272,8896,27552,550.228,0,624,1232,2688,5568,9328,1.43232e+07,763.27,1866,100,268927,6.77965e+08,1,0,0,64,200000000
20260912142252,0.4,0.4,0,0,0.2,./datasets/planet,lipp,1628846,110000000,0,1,0,608,1232,1744,2368,8960,30816,595.977,0,656,1296,2640,6016,9664,108000,746.247,1866,100,278869,375099,1,0,0,64,200000000
20260912142324,0.4,0.4,0,0,0.2,./datasets/planet,lipp,1581765,120000000,0,1,0,672,1296,1808,2400,8480,31184,634.4,0,688,1328,2736,5696,9664,96752,770.655,1866,100,285131,343234,1,0,0,64,200000000
20260912142450,0.4,0.4,0,0,0.2,./datasets/planet,dili,2590382,60000000,0,1,0,368,592,896,1248,7776,190160,323.629,16,416,688,1664,4208,8672,73152,464.03,1866,100,268790,145234,1,0,0,64,200000000
20260912142511,0.4,0.4,0,0,0.2,./datasets/planet,dili,2408738,70000000,0,1,0,368,640,976,1344,7248,43936,350.524,16,432,752,1808,4112,7984,94064,503.548,1866,100,87834.4,161514,1,0,0,64,200000000
20260912142534,0.4,0.4,0,0,0.2,./datasets/planet,dili,2216319,80000000,0,1,0,384,704,1088,1504,8080,2.21905e+07,496.77,16,464,816,1936,4368,8176,15920,545.152,1866,100,2.44109e+09,140059,1,0,0,64,200000000
20260912142558,0.4,0.4,0,0,0.2,./datasets/planet,dili,2090775,90000000,0,1,0,400,752,1152,1616,8384,29728,408.43,16,496,864,1968,4704,8976,64496,575.695,1866,100,108287,179591,1,0,0,64,200000000
20260912142624,0.4,0.4,0,0,0.2,./datasets/planet,dili,1988054,100000000,0,1,0,416,800,1216,1712,8256,46352,429.808,16,528,928,2112,4816,8960,1.91411e+07,668.958,1866,100,124426,1.21032e+09,1,0,0,64,200000000
20260912142651,0.4,0.4,0,0,0.2,./datasets/planet,dili,1889433,110000000,0,1,0,432,832,1280,1808,8528,52064,449.651,16,560,976,2176,5008,9168,67536,633.717,1866,100,148544,214002,1,0,0,64,200000000
20260912142718,0.4,0.4,0,0,0.2,./datasets/planet,dili,1821121,120000000,0,1,0,448,864,1328,1984,8336,44976,466.988,16,592,1008,2240,4976,8448,17856,656.075,1866,100,151172,180849,1,0,0,64,200000000
