timestamp,read_ratio,insert_ratio,update_ratio,scan_ratio,delete_ratio,key_path,index_type,throughput,table_size,memory_consumption,thread_num,r_min,r_p50,r_p90,r_p99,r_p999,r_p9999,r_max,r_avg,w_min,w_p50,w_p90,w_p99,w_p999,w_p9999,w_max,w_avg,seed,scan_num,r_var,w_var,latency_sample,data_shift,pgm,error_bound,file_table_size
20260920230550,0.5,0.5,0,0,0,./datasets/covid,alexol,42205866,75000000,1545672128,32,16,384,592,960,7072,165168,3.01203e+06,491.602,128,560,832,1584,9328,699648,7.1037e+06,925.274,72,100,1.17927e+08,7.50571e+08,1,0,0,64,200000000
20260920230551,0.5,0.5,0,0,0,./datasets/covid,alexol,37864243,100000000,2071485320,32,16,384,592,976,5296,517568,2.29298e+07,666.242,112,560,832,1664,7824,1.02549e+06,1.6202e+07,958.638,72,100,2.29792e+09,1.46785e+09,1,0,0,64,200000000
20260920230553,0.5,0.5,0,0,0,./datasets/covid,alexol,36763720,125000000,2733775936,32,16,384,608,1520,8976,597600,1.34189e+07,750.766,112,560,832,2928,15184,1.13091e+06,1.09664e+07,1079.57,72,100,1.7044e+09,1.14493e+09,1,0,0,64,200000000
20260920230555,0.5,0.5,0,0,0,./datasets/covid,alexol,36250197,150000000,3643564528,32,32,400,624,1040,3200,634720,5.14096e+06,597.576,112,576,848,2064,8304,1.21061e+06,4.95075e+06,1018.33,72,100,2.31259e+08,5.12944e+08,1,0,0,64,200000000
20260920230556,0.5,0.5,0,0,0,./datasets/covid,alexol,52100831,175000000,3650644080,32,16,400,608,1024,3008,10608,3.56445e+06,473.346,128,592,864,2208,5600,18400,792592,653.638,72,100,1.06122e+08,4.48783e+06,1,0,0,64,200000000
20260920230558,0.5,0.5,0,0,0,./datasets/covid,alexol,35306137,200000000,4857352576,32,32,416,640,1104,6576,728944,2.52262e+06,619.598,144,592,864,2304,9424,1.12774e+06,1.88896e+06,1050.21,72,100,1.75395e+08,3.52132e+08,1,0,0,64,200000000
20260920230650,0.5,0.5,0,0,0,./datasets/covid,sali,41143524,75000000,13119225280,32,16,336,928,3408,15456,37888,3.01197e+06,531.751,64,464,1088,9120,27440,104336,1.97328e+06,850.963,72,100,5.45923e+07,3.44057e+07,1,0,0,64,200000000
20260920230658,0.5,0.5,0,0,0,./datasets/covid,sali,40632920,100000000,17924914560,32,16,432,992,3360,12816,43136,1.22232e+06,582.06,64,528,1136,7712,14368,44256,3.86544e+06,844.838,72,100,1.08392e+07,9.91278e+07,1,0,0,64,200000000
20260920230713,0.5,0.5,0,0,0,./datasets/covid,sali,33930395,125000000,23014421696,32,16,480,1056,3824,16432,45760,3.06555e+06,729.428,64,592,1248,8960,17056,49552,3.75389e+06,961.266,72,100,2.29883e+08,1.09246e+08,1,0,0,64,200000000
20260920230729,0.5,0.5,0,0,0,./datasets/covid,sali,27717674,150000000,28238831040,32,16,544,1248,8240,23152,68384,3.0128e+06,889.795,64,688,1760,10720,23808,70768,1.68741e+07,1316.54,72,100,5.59878e+07,1.2737e+09,1,0,0,64,200000000
20260920230748,0.5,0.5,0,0,0,./datasets/covid,sali,31243754,175000000,33509913920,32,16,544,1200,4624,7776,13872,3.01454e+06,781.295,64,720,1408,8064,14496,37136,3.0192e+06,1098.35,72,100,1.85679e+08,1.275e+08,1,0,0,64,200000000
20260920230811,0.5,0.5,0,0,0,./datasets/covid,sali,29223734,200000000,38785472320,32,16,592,1312,5360,10288,19792,3.05334e+06,841.833,96,784,1568,9344,16160,26960,2.99813e+06,1182.01,72,100,3.97785e+07,3.89009e+07,1,0,0,64,200000000
20260920230952,0.5,0.5,0,0,0,./datasets/covid,artolc,41028731,75000000,0,32,48,608,800,1184,8880,49232,4.9807e+06,756.125,144,560,880,4416,11552,91856,1.30176e+07,869.658,72,100,3.74467e+08,1.21694e+09,1,0,0,64,200000000
20260920230954,0.5,0.5,0,0,0,./datasets/covid,artolc,36918633,100000000,0,32,48,624,848,1488,9856,165344,6.74278e+06,843.451,128,576,912,4592,12800,190144,1.00508e+07,901.827,72,100,4.91817e+08,8.52554e+08,1,0,0,64,200000000
20260920230955,0.5,0.5,0,0,0,./datasets/covid,artolc,37538231,125000000,0,32,32,640,848,1312,9696,194256,5.89544e+06,822.325,144,576,896,4384,12400,255072,3.37848e+06,864.114,72,100,3.47522e+08,2.14672e+08,1,0,0,64,200000000
20260920230957,0.5,0.5,0,0,0,./datasets/covid,artolc,41746229,150000000,0,32,32,640,848,1152,8416,170640,3.32125e+06,744.021,160,560,864,4048,10720,167776,5.02118e+06,765.347,72,100,6.44251e+07,1.38869e+08,1,0,0,64,200000000
20260920230958,0.5,0.5,0,0,0,./datasets/covid,artolc,38710913,175000000,0,32,32,656,896,1280,8496,178944,6.20218e+06,866.663,112,576,896,3568,10144,147760,3.01554e+06,764.423,72,100,5.82456e+08,9.68392e+07,1,0,0,64,200000000
20260920231000,0.5,0.5,0,0,0,./datasets/covid,artolc,38986027,200000000,0,32,32,672,960,3408,9136,39520,956128,803.188,128,592,960,4016,9888,53744,3.01139e+06,773.376,72,100,6.90821e+06,4.42072e+07,1,0,0,64,200000000
20260920231041,0.5,0.5,0,0,0,./datasets/covid,btreeolc,32052086,75000000,0,32,208,928,1200,1504,5808,11488,1.24454e+06,953.973,240,976,1280,1632,8368,14720,3.01435e+06,1046.1,72,100,6.43503e+06,7.9585e+07,1,0,0,64,200000000
